Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol,name
07/10/2021,0.188033998,0.189815,0.184523001,0.185776994,62411659,0,0,CRO,Crypto.com
08/10/2021,0.185556993,0.197790995,0.185071006,0.192028001,74848544,0,0,CRO,Crypto.com
09/10/2021,0.192084,0.195160002,0.190334007,0.194053993,47294891,0,0,CRO,Crypto.com
10/10/2021,0.194012001,0.194585994,0.188672006,0.190071002,42136279,0,0,CRO,Crypto.com
11/10/2021,0.190338001,0.195462003,0.187815994,0.193207994,51442444,0,0,CRO,Crypto.com
12/10/2021,0.193248004,0.193248004,0.177691996,0.186489999,59094567,0,0,CRO,Crypto.com
13/10/2021,0.186685994,0.187915996,0.179995,0.187267005,45978847,0,0,CRO,Crypto.com
14/10/2021,0.187239006,0.189942002,0.185152993,0.187160999,34607423,0,0,CRO,Crypto.com
15/10/2021,0.187189996,0.192263007,0.185140997,0.190242007,47965814,0,0,CRO,Crypto.com
16/10/2021,0.190281004,0.195067003,0.18919,0.191297993,32943128,0,0,CRO,Crypto.com
17/10/2021,0.191193998,0.191933006,0.183485001,0.188879997,26886984,0,0,CRO,Crypto.com
18/10/2021,0.188962996,0.191101998,0.180347994,0.186825007,30291764,0,0,CRO,Crypto.com
19/10/2021,0.186857998,0.190250993,0.182568997,0.187468007,30397628,0,0,CRO,Crypto.com
20/10/2021,0.187459007,0.192330003,0.184236005,0.190932006,28672881,0,0,CRO,Crypto.com
21/10/2021,0.190872997,0.198807001,0.187494993,0.188464001,49501643,0,0,CRO,Crypto.com
22/10/2021,0.188644007,0.196246997,0.184875995,0.187508002,35992381,0,0,CRO,Crypto.com
23/10/2021,0.187294006,0.194205999,0.186288998,0.194111004,25799739,0,0,CRO,Crypto.com
24/10/2021,0.194128007,0.197270006,0.189894006,0.192217007,36978783,0,0,CRO,Crypto.com
25/10/2021,0.192155004,0.203202993,0.191350996,0.200954005,32625382,0,0,CRO,Crypto.com
26/10/2021,0.201128006,0.209182993,0.200408995,0.204595,39501134,0,0,CRO,Crypto.com
27/10/2021,0.204604998,0.208581001,0.187531993,0.188007995,81328248,0,0,CRO,Crypto.com
28/10/2021,0.188227996,0.208149999,0.186174005,0.201728001,87134825,0,0,CRO,Crypto.com
29/10/2021,0.202005997,0.229438007,0.201876,0.224452004,115318478,0,0,CRO,Crypto.com
30/10/2021,0.224400997,0.224506006,0.195745006,0.214770004,144884834,0,0,CRO,Crypto.com
31/10/2021,0.212413996,0.224156007,0.202501997,0.210737005,463739716,0,0,CRO,Crypto.com
01/11/2021,0.212114006,0.217195004,0.197442994,0.212706,327643711,0,0,CRO,Crypto.com
02/11/2021,0.213891998,0.256271988,0.211417004,0.255207986,347328121,0,0,CRO,Crypto.com
03/11/2021,0.254310995,0.271405995,0.243347004,0.269237995,345760830,0,0,CRO,Crypto.com
04/11/2021,0.269187003,0.299905002,0.256415993,0.287467986,493286077,0,0,CRO,Crypto.com
05/11/2021,0.287643999,0.409058988,0.281592011,0.379994988,1462024823,0,0,CRO,Crypto.com
06/11/2021,0.380899996,0.384721011,0.324523985,0.339296013,494772140,0,0,CRO,Crypto.com
07/11/2021,0.339673996,0.366064996,0.331788987,0.354052991,340323301,0,0,CRO,Crypto.com
08/11/2021,0.354692996,0.423224986,0.352492988,0.394279987,951326610,0,0,CRO,Crypto.com
09/11/2021,0.393940985,0.402229011,0.347992003,0.353522986,315112523,0,0,CRO,Crypto.com
10/11/2021,0.353401989,0.367359996,0.322466999,0.331054986,217012378,0,0,CRO,Crypto.com
11/11/2021,0.331090987,0.349171013,0.324629009,0.34849301,145319583,0,0,CRO,Crypto.com
12/11/2021,0.348506987,0.360787988,0.336755991,0.360044003,171066168,0,0,CRO,Crypto.com
13/11/2021,0.360073,0.42403999,0.35830301,0.389205009,478314498,0,0,CRO,Crypto.com
14/11/2021,0.388410985,0.440643013,0.388410985,0.438508004,442807999,0,0,CRO,Crypto.com
15/11/2021,0.439832002,0.519979,0.438870996,0.446018994,952288662,0,0,CRO,Crypto.com
16/11/2021,0.446426988,0.461887002,0.394497991,0.416173011,457909752,0,0,CRO,Crypto.com
17/11/2021,0.415791988,0.593062997,0.392352998,0.533888996,1779371537,0,0,CRO,Crypto.com
18/11/2021,0.534747005,0.593840003,0.482125014,0.503313005,1305207598,0,0,CRO,Crypto.com
19/11/2021,0.503598988,0.570864975,0.488193989,0.570864975,536567667,0,0,CRO,Crypto.com
20/11/2021,0.570720971,0.586255014,0.538461983,0.579276025,418883120,0,0,CRO,Crypto.com
21/11/2021,0.579433024,0.798384011,0.566052973,0.729412973,1939821006,0,0,CRO,Crypto.com
22/11/2021,0.730431974,0.768127978,0.666655004,0.734589994,1717878596,0,0,CRO,Crypto.com
23/11/2021,0.734384,0.913154006,0.721467972,0.900518,2115233611,0,0,CRO,Crypto.com
24/11/2021,0.899181008,0.969806015,0.839874983,0.848222017,1786498547,0,0,CRO,Crypto.com
25/11/2021,0.890672028,0.912373006,0.758916974,0.840703011,1925088199,0,0,CRO,Crypto.com
26/11/2021,0.812766016,0.812766016,0.649405003,0.690141976,1101444519,0,0,CRO,Crypto.com
27/11/2021,0.689338028,0.824311972,0.687914014,0.783789992,1201209121,0,0,CRO,Crypto.com
28/11/2021,0.783182979,0.783182979,0.694666028,0.753904998,861737793,0,0,CRO,Crypto.com
29/11/2021,0.753970981,0.771830022,0.713988006,0.713988006,527561447,0,0,CRO,Crypto.com
30/11/2021,0.714716971,0.720025003,0.669512987,0.690415978,567365371,0,0,CRO,Crypto.com
01/12/2021,0.689773023,0.774648011,0.687325001,0.721203029,642032637,0,0,CRO,Crypto.com
02/12/2021,0.721023023,0.72429502,0.687454998,0.694100022,382325787,0,0,CRO,Crypto.com
03/12/2021,0.693843007,0.704096019,0.598500013,0.639742017,439685696,0,0,CRO,Crypto.com
04/12/2021,0.641505003,0.644795001,0.495287001,0.609300017,676205028,0,0,CRO,Crypto.com
05/12/2021,0.608466983,0.615347981,0.543265998,0.563947022,297446119,0,0,CRO,Crypto.com
06/12/2021,0.564034998,0.600391984,0.513404012,0.597401977,404924163,0,0,CRO,Crypto.com
07/12/2021,0.597846985,0.659741998,0.597259998,0.615499973,568438564,0,0,CRO,Crypto.com
08/12/2021,0.614899993,0.629891992,0.590610981,0.612061024,304141469,0,0,CRO,Crypto.com
09/12/2021,0.611726999,0.621402979,0.561719,0.568048,262376410,0,0,CRO,Crypto.com
10/12/2021,0.56754601,0.59680903,0.548524022,0.549516976,234641799,0,0,CRO,Crypto.com
11/12/2021,0.549739003,0.581934988,0.541880012,0.578589976,174106155,0,0,CRO,Crypto.com
12/12/2021,0.578099012,0.61936599,0.573127985,0.603778005,203545323,0,0,CRO,Crypto.com
13/12/2021,0.60414201,0.605774999,0.527511001,0.532826006,224282572,0,0,CRO,Crypto.com
14/12/2021,0.532644987,0.548699021,0.524070978,0.524376988,202132233,0,0,CRO,Crypto.com
15/12/2021,0.544426024,0.565026999,0.516647995,0.557112992,305852007,0,0,CRO,Crypto.com
16/12/2021,0.557287991,0.571267009,0.539912999,0.540221989,205782483,0,0,CRO,Crypto.com
17/12/2021,0.540332973,0.544615984,0.511780977,0.522338986,220372884,0,0,CRO,Crypto.com
18/12/2021,0.522238016,0.537160993,0.512202024,0.527050972,155163867,0,0,CRO,Crypto.com
19/12/2021,0.526942015,0.539870977,0.51413101,0.51413101,168786873,0,0,CRO,Crypto.com
20/12/2021,0.514311016,0.519132018,0.481115997,0.499958992,232700300,0,0,CRO,Crypto.com
21/12/2021,0.499924004,0.534578025,0.495974004,0.529599011,205762187,0,0,CRO,Crypto.com
22/12/2021,0.529672027,0.547508001,0.526216984,0.537735999,231117515,0,0,CRO,Crypto.com
23/12/2021,0.537515998,0.609502017,0.53135097,0.595010996,397444517,0,0,CRO,Crypto.com
24/12/2021,0.59503299,0.685189009,0.59257102,0.627259016,674841727,0,0,CRO,Crypto.com
25/12/2021,0.627542973,0.663290024,0.625576019,0.646112978,367005957,0,0,CRO,Crypto.com
26/12/2021,0.646022022,0.646477997,0.608790994,0.625890017,339161563,0,0,CRO,Crypto.com
27/12/2021,0.62569797,0.650183022,0.620099008,0.624087989,254026811,0,0,CRO,Crypto.com
28/12/2021,0.623980999,0.623980999,0.555121005,0.566971004,339114239,0,0,CRO,Crypto.com
29/12/2021,0.56686002,0.581404984,0.543992996,0.546567976,246279874,0,0,CRO,Crypto.com
30/12/2021,0.546769977,0.567847013,0.540861011,0.553710997,202717754,0,0,CRO,Crypto.com
31/12/2021,0.553708971,0.584421992,0.548529029,0.557510018,222960187,0,0,CRO,Crypto.com
01/01/2022,0.557484984,0.585312009,0.556924999,0.585303009,156591911,0,0,CRO,Crypto.com
02/01/2022,0.585204005,0.588393986,0.574567974,0.587697983,177501913,0,0,CRO,Crypto.com
03/01/2022,0.587692976,0.587692976,0.559125006,0.567291975,186991726,0,0,CRO,Crypto.com
04/01/2022,0.567387998,0.574648976,0.547954023,0.551802993,174104858,0,0,CRO,Crypto.com
05/01/2022,0.551829994,0.558317006,0.482600003,0.504329979,264396112,0,0,CRO,Crypto.com
06/01/2022,0.504252017,0.514387012,0.485720992,0.503939986,242480708,0,0,CRO,Crypto.com
07/01/2022,0.503884017,0.504058003,0.462251991,0.463398993,247063438,0,0,CRO,Crypto.com
08/01/2022,0.46342501,0.482632011,0.442301989,0.453911006,188679085,0,0,CRO,Crypto.com
09/01/2022,0.453940004,0.476060987,0.448989987,0.461439997,138950271,0,0,CRO,Crypto.com
10/01/2022,0.461436003,0.47123301,0.430193007,0.444853008,181680632,0,0,CRO,Crypto.com
11/01/2022,0.444822997,0.464455992,0.439597994,0.458837986,144755851,0,0,CRO,Crypto.com
12/01/2022,0.458829999,0.493290007,0.458617985,0.48654601,178944129,0,0,CRO,Crypto.com
13/01/2022,0.486519009,0.491957992,0.456009001,0.456061006,150766601,0,0,CRO,Crypto.com
14/01/2022,0.456169993,0.467545003,0.447214007,0.456634015,132753870,0,0,CRO,Crypto.com
15/01/2022,0.456681013,0.473360986,0.456315011,0.467501014,120922480,0,0,CRO,Crypto.com
16/01/2022,0.467494994,0.472171009,0.460590005,0.463847011,97833541,0,0,CRO,Crypto.com
17/01/2022,0.463858008,0.464273989,0.437833995,0.444700986,127634604,0,0,CRO,Crypto.com
18/01/2022,0.444716007,0.451370001,0.434662998,0.444902986,157501375,0,0,CRO,Crypto.com
19/01/2022,0.444839001,0.448350012,0.431347996,0.432722002,123392274,0,0,CRO,Crypto.com
20/01/2022,0.43274799,0.474036992,0.427424014,0.435164988,174115451,0,0,CRO,Crypto.com
21/01/2022,0.435303986,0.438486993,0.354786992,0.36332199,248283816,0,0,CRO,Crypto.com
22/01/2022,0.36343199,0.370626986,0.328013003,0.337132007,229485945,0,0,CRO,Crypto.com
23/01/2022,0.337217987,0.381170005,0.336623013,0.377896994,177485440,0,0,CRO,Crypto.com
24/01/2022,0.377914995,0.378192991,0.330033004,0.374401003,218826166,0,0,CRO,Crypto.com
25/01/2022,0.374374986,0.397767007,0.366205007,0.391779006,162441406,0,0,CRO,Crypto.com
26/01/2022,0.391728997,0.428025991,0.388029993,0.399293005,207003433,0,0,CRO,Crypto.com
27/01/2022,0.399150997,0.409404993,0.381329,0.400319993,145002936,0,0,CRO,Crypto.com
28/01/2022,0.400265992,0.422924012,0.390168995,0.421202004,133891762,0,0,CRO,Crypto.com
29/01/2022,0.421209991,0.440645993,0.416678011,0.43196699,127239735,0,0,CRO,Crypto.com
30/01/2022,0.432049006,0.439916998,0.418134987,0.424107999,106907594,0,0,CRO,Crypto.com
31/01/2022,0.424113989,0.430972993,0.402961999,0.429028988,126731864,0,0,CRO,Crypto.com
01/02/2022,0.428939015,0.437703013,0.423943996,0.437079012,118971896,0,0,CRO,Crypto.com
02/02/2022,0.437094986,0.437142998,0.399964005,0.402913004,105887422,0,0,CRO,Crypto.com
03/02/2022,0.402877986,0.406304002,0.392383009,0.40189299,96901877,0,0,CRO,Crypto.com
04/02/2022,0.401939005,0.436273009,0.401003003,0.436212003,127822374,0,0,CRO,Crypto.com
05/02/2022,0.436192006,0.459919006,0.42880699,0.448579013,147692054,0,0,CRO,Crypto.com
06/02/2022,0.448392004,0.461612999,0.444972008,0.461612999,110825545,0,0,CRO,Crypto.com
07/02/2022,0.461645991,0.50317198,0.456541985,0.495076001,210209362,0,0,CRO,Crypto.com
08/02/2022,0.495065987,0.51670599,0.476139009,0.487396002,240196690,0,0,CRO,Crypto.com
09/02/2022,0.487358004,0.518769026,0.478143007,0.514562011,158048153,0,0,CRO,Crypto.com
10/02/2022,0.514555991,0.541203976,0.500172973,0.508957982,269096210,0,0,CRO,Crypto.com
11/02/2022,0.508886993,0.523348987,0.470858008,0.479723006,202827818,0,0,CRO,Crypto.com
12/02/2022,0.479730994,0.49596101,0.475944012,0.486023992,161447995,0,0,CRO,Crypto.com
13/02/2022,0.486001998,0.517902017,0.484073997,0.504665017,239990699,0,0,CRO,Crypto.com
14/02/2022,0.504175007,0.50553298,0.463577002,0.470548004,224983356,0,0,CRO,Crypto.com
15/02/2022,0.470517009,0.501929998,0.464401007,0.495597988,169259668,0,0,CRO,Crypto.com
16/02/2022,0.495611012,0.495611012,0.47459501,0.479826987,117307800,0,0,CRO,Crypto.com
17/02/2022,0.479597986,0.483200997,0.427843004,0.429724991,147199196,0,0,CRO,Crypto.com
18/02/2022,0.429830998,0.457208991,0.427614003,0.435283005,170287754,0,0,CRO,Crypto.com
19/02/2022,0.435227007,0.449416012,0.434448004,0.436836988,94871141,0,0,CRO,Crypto.com
20/02/2022,0.43679601,0.439345002,0.402853012,0.404561996,110537230,0,0,CRO,Crypto.com
21/02/2022,0.404487997,0.420332015,0.384916008,0.385948986,146932635,0,0,CRO,Crypto.com
22/02/2022,0.385913014,0.405019999,0.371116996,0.403986007,135762941,0,0,CRO,Crypto.com
23/02/2022,0.403993011,0.419894993,0.396254003,0.399354011,125535148,0,0,CRO,Crypto.com
24/02/2022,0.399001986,0.404224008,0.34771499,0.394464999,220041913,0,0,CRO,Crypto.com
25/02/2022,0.394515991,0.420913011,0.394515991,0.417852998,132609761,0,0,CRO,Crypto.com
26/02/2022,0.417872012,0.426308006,0.411846995,0.413765997,90351075,0,0,CRO,Crypto.com
27/02/2022,0.413740993,0.420967996,0.391665012,0.394598991,95795351,0,0,CRO,Crypto.com
28/02/2022,0.394538999,0.445737988,0.391826004,0.438767999,139479526,0,0,CRO,Crypto.com
01/03/2022,0.438724995,0.450103998,0.430685997,0.439047992,139892232,0,0,CRO,Crypto.com
30/09/2021,33.91169357,36.24826431,33.56240082,36.21210861,1045214587,0,0,ATOM,Cosmos
01/10/2021,36.23332977,38.52597809,34.86692429,37.83725739,1118932399,0,0,ATOM,Cosmos
02/10/2021,37.87630463,41.57562637,37.21982193,38.75696564,1163131664,0,0,ATOM,Cosmos
03/10/2021,38.65904617,40.75167465,37.86341095,38.79066467,941369104,0,0,ATOM,Cosmos
04/10/2021,38.77872086,38.78678131,36.09976959,36.71744156,931680967,0,0,ATOM,Cosmos
05/10/2021,36.79364777,38.21076202,35.54498291,36.73034286,822596607,0,0,ATOM,Cosmos
06/10/2021,36.78799057,36.86330414,33.10707855,35.21102524,944279330,0,0,ATOM,Cosmos
07/10/2021,35.1871376,37.96220398,33.85631561,36.72756195,896248233,0,0,ATOM,Cosmos
08/10/2021,36.67988586,36.82984924,34.84238815,34.98352051,609634575,0,0,ATOM,Cosmos
09/10/2021,34.97613525,36.11756897,34.69862747,35.21779251,430258089,0,0,ATOM,Cosmos
10/10/2021,35.15662003,35.15662003,32.21000671,32.51460266,507166673,0,0,ATOM,Cosmos
11/10/2021,32.45927811,34.3765831,31.07862473,32.06940079,492104128,0,0,ATOM,Cosmos
12/10/2021,32.05174255,34.28524399,29.97025871,33.47243881,796712428,0,0,ATOM,Cosmos
13/10/2021,33.48654556,34.85603333,31.70282745,34.64904022,826055320,0,0,ATOM,Cosmos
14/10/2021,34.5512085,35.67081451,33.50934982,33.77612305,630851084,0,0,ATOM,Cosmos
15/10/2021,33.82337952,34.11072922,32.3372345,33.01019669,540449646,0,0,ATOM,Cosmos
16/10/2021,33.05737686,34.58819199,32.92611313,33.13948059,408699633,0,0,ATOM,Cosmos
17/10/2021,33.11051941,34.23774338,31.26397896,32.41432953,341176935,0,0,ATOM,Cosmos
18/10/2021,32.44316101,32.65892792,31.16119957,31.88578224,314313731,0,0,ATOM,Cosmos
19/10/2021,31.87538338,35.32558823,31.47491455,35.12923813,888355653,0,0,ATOM,Cosmos
20/10/2021,35.00303268,36.85845184,33.58772659,35.88064957,660144750,0,0,ATOM,Cosmos
21/10/2021,35.93079758,36.77786255,33.99418259,34.3296051,636078616,0,0,ATOM,Cosmos
22/10/2021,34.3375206,36.12831116,33.65745544,34.04154587,732105079,0,0,ATOM,Cosmos
23/10/2021,34.06044388,37.17789078,33.83844757,35.77384567,704748713,0,0,ATOM,Cosmos
24/10/2021,35.76334381,36.04771042,33.51560211,34.29521561,443779637,0,0,ATOM,Cosmos
25/10/2021,34.28302383,35.56317139,34.16328049,35.27137375,441138743,0,0,ATOM,Cosmos
26/10/2021,35.28850555,43.21639252,35.08609772,43.21639252,2044194947,0,0,ATOM,Cosmos
27/10/2021,42.89068985,43.03184128,35.35293579,36.76237106,1821222439,0,0,ATOM,Cosmos
28/10/2021,36.7047348,40.4296875,36.23133469,38.06586456,1057682437,0,0,ATOM,Cosmos
29/10/2021,38.14330673,40.98020935,38.04221344,39.41723633,836395325,0,0,ATOM,Cosmos
30/10/2021,39.48386765,39.53432083,36.35951996,37.27088165,538716368,0,0,ATOM,Cosmos
31/10/2021,37.31995773,37.73995972,35.35928345,37.26321793,496362895,0,0,ATOM,Cosmos
01/11/2021,37.23290634,38.16005325,34.83292389,37.35795593,641024625,0,0,ATOM,Cosmos
02/11/2021,37.28810501,38.29990768,36.34896469,37.06620789,589565702,0,0,ATOM,Cosmos
03/11/2021,37.10294342,38.63155365,35.66334534,38.41892624,779063904,0,0,ATOM,Cosmos
04/11/2021,38.49493027,39.22392654,36.26119995,37.51663589,673952982,0,0,ATOM,Cosmos
05/11/2021,37.54377747,38.96743011,36.43701553,36.90259171,520572680,0,0,ATOM,Cosmos
06/11/2021,36.85631561,37.06544113,34.38180923,36.29985046,452985267,0,0,ATOM,Cosmos
07/11/2021,36.28559875,36.51116943,35.537323,35.71665955,333070230,0,0,ATOM,Cosmos
08/11/2021,35.74509811,36.97428894,35.08503723,36.69716644,500178418,0,0,ATOM,Cosmos
09/11/2021,36.65800858,37.97031784,35.6451149,35.83833313,594546081,0,0,ATOM,Cosmos
10/11/2021,35.82075882,37.23007202,28.67914772,32.11206818,1007570548,0,0,ATOM,Cosmos
11/11/2021,32.11158371,34.02692413,31.73434639,33.07774353,579778140,0,0,ATOM,Cosmos
12/11/2021,33.00069427,33.00069427,30.69651031,32.03732681,507763890,0,0,ATOM,Cosmos
13/11/2021,32.06351089,33.15774536,31.96633911,32.54866409,327223307,0,0,ATOM,Cosmos
14/11/2021,32.5376358,33.20924377,31.1534977,31.88081169,257485799,0,0,ATOM,Cosmos
15/11/2021,31.92438507,33.68460083,31.3701992,31.43201065,426592370,0,0,ATOM,Cosmos
16/11/2021,31.50668907,31.50668907,27.60855103,28.41158104,705372145,0,0,ATOM,Cosmos
17/11/2021,28.37814522,29.59309959,27.28382874,29.37154388,572909761,0,0,ATOM,Cosmos
18/11/2021,29.39611435,29.80712318,25.47980881,26.64361382,534427705,0,0,ATOM,Cosmos
19/11/2021,26.60604668,28.56363106,26.0690155,28.14119339,392472558,0,0,ATOM,Cosmos
20/11/2021,28.14740753,29.83747101,27.91409683,29.4187603,330936171,0,0,ATOM,Cosmos
21/11/2021,29.40843201,32.02137375,28.37516785,31.03998566,520711272,0,0,ATOM,Cosmos
22/11/2021,30.93633652,33.74714279,29.0493679,32.06854248,1163526738,0,0,ATOM,Cosmos
23/11/2021,32.16203308,33.19845963,30.77487946,32.13010025,769951942,0,0,ATOM,Cosmos
24/11/2021,32.13692856,32.13692856,29.32062531,30.41471291,736511403,0,0,ATOM,Cosmos
25/11/2021,29.62529373,30.91946983,29.29532051,29.7866497,485274194,0,0,ATOM,Cosmos
26/11/2021,29.76451874,30.28381538,25.34421158,26.93325043,704813229,0,0,ATOM,Cosmos
27/11/2021,27.07127762,28.07363892,26.49930954,26.78603554,371368644,0,0,ATOM,Cosmos
28/11/2021,26.80739594,27.60895538,24.94289017,27.40468788,350309894,0,0,ATOM,Cosmos
29/11/2021,27.43673706,28.4218235,26.7823925,28.12582588,343899962,0,0,ATOM,Cosmos
30/11/2021,28.11861038,29.36441803,27.06463623,27.54965591,426520757,0,0,ATOM,Cosmos
01/12/2021,27.49773788,28.26836967,26.32844353,26.70943069,395184173,0,0,ATOM,Cosmos
02/12/2021,26.70048332,28.62158203,25.71895218,28.37508392,454763455,0,0,ATOM,Cosmos
03/12/2021,28.38957024,33.50793076,27.76605988,32.67555618,1919513693,0,0,ATOM,Cosmos
04/12/2021,32.82446289,32.93768692,22.12620163,28.12590027,1869885910,0,0,ATOM,Cosmos
05/12/2021,28.12550545,29.32912827,23.71162224,24.62522888,941384994,0,0,ATOM,Cosmos
06/12/2021,24.61067963,24.84136009,22.08482361,24.41732979,825006223,0,0,ATOM,Cosmos
07/12/2021,24.44745255,25.43938828,23.84833336,24.37664795,600099982,0,0,ATOM,Cosmos
08/12/2021,24.33101845,26.03131676,22.9428463,25.24317169,587820645,0,0,ATOM,Cosmos
09/12/2021,25.21641922,25.58472633,22.49295998,22.49583054,424937361,0,0,ATOM,Cosmos
10/12/2021,22.4770813,23.84314156,21.9196701,22.5762825,423735021,0,0,ATOM,Cosmos
11/12/2021,22.59237289,24.72777176,22.08528328,24.41226387,485985233,0,0,ATOM,Cosmos
12/12/2021,24.37120819,25.10028648,23.57622337,24.57420731,367811905,0,0,ATOM,Cosmos
13/12/2021,24.56664848,24.94704247,21.12228966,21.76056862,394006694,0,0,ATOM,Cosmos
14/12/2021,21.7521019,22.15295601,21.03124619,21.21307373,377916756,0,0,ATOM,Cosmos
15/12/2021,21.8117218,22.83218956,20.28629112,22.2958622,415771048,0,0,ATOM,Cosmos
16/12/2021,22.31373596,23.46834755,21.67546844,21.75364685,313875785,0,0,ATOM,Cosmos
17/12/2021,21.7393856,22.0578537,20.47250175,21.2170105,266687808,0,0,ATOM,Cosmos
18/12/2021,21.24705315,23.22810555,20.95006371,23.18032265,274203997,0,0,ATOM,Cosmos
19/12/2021,23.11387444,23.70300865,22.07640457,22.14318275,273359311,0,0,ATOM,Cosmos
20/12/2021,22.16478157,22.42968369,20.73393059,21.50616455,287089975,0,0,ATOM,Cosmos
21/12/2021,21.50735283,23.68447685,21.4988842,23.59488297,303747135,0,0,ATOM,Cosmos
22/12/2021,23.6349659,28.4148674,23.40343857,27.29343605,896203360,0,0,ATOM,Cosmos
23/12/2021,27.38567543,28.84262085,26.45790482,28.3458786,713669719,0,0,ATOM,Cosmos
24/12/2021,28.37745094,29.70395851,26.78515053,26.89519119,472841600,0,0,ATOM,Cosmos
25/12/2021,26.92250633,29.61705017,26.69746399,29.61705017,418385190,0,0,ATOM,Cosmos
26/12/2021,29.67043877,32.24700928,28.65168762,32.20407104,884245000,0,0,ATOM,Cosmos
27/12/2021,32.15341568,32.64008713,29.56352806,29.63511276,706596846,0,0,ATOM,Cosmos
28/12/2021,29.6879425,29.6879425,26.25506592,26.62706184,895845670,0,0,ATOM,Cosmos
29/12/2021,26.64479637,28.09295845,25.25789452,27.96452332,861040782,0,0,ATOM,Cosmos
30/12/2021,27.97173309,30.50419617,26.50328636,30.25661469,1013771529,0,0,ATOM,Cosmos
31/12/2021,30.2117157,33.1455574,30.18408394,32.46974182,1378751717,0,0,ATOM,Cosmos
01/01/2022,32.48585892,36.96764374,32.42329788,36.17046356,1696613128,0,0,ATOM,Cosmos
02/01/2022,36.15985107,36.72237396,34.32164383,35.60345459,1034179140,0,0,ATOM,Cosmos
03/01/2022,35.59841156,39.69389725,34.28048325,39.3000679,1795780448,0,0,ATOM,Cosmos
04/01/2022,39.28620911,43.73703003,37.58324814,41.9871254,2403416505,0,0,ATOM,Cosmos
05/01/2022,42.01914978,43.1264267,34.89481735,38.79335785,2126055057,0,0,ATOM,Cosmos
06/01/2022,38.78686905,41.23071289,35.67760086,40.1705246,2168838735,0,0,ATOM,Cosmos
07/01/2022,40.16700745,44.5210495,38.2622261,38.53058624,3382449350,0,0,ATOM,Cosmos
08/01/2022,38.55174255,40.18681335,34.32814407,35.91271591,1988345348,0,0,ATOM,Cosmos
09/01/2022,35.89706421,37.9756813,34.19916153,34.97558975,1912882458,0,0,ATOM,Cosmos
10/01/2022,34.97201157,38.00354004,33.04098511,37.8527832,2318687556,0,0,ATOM,Cosmos
11/01/2022,37.85439682,39.61926651,36.36644363,38.73768616,2134035982,0,0,ATOM,Cosmos
12/01/2022,38.73794556,42.24586487,38.71011734,40.18940353,2160494705,0,0,ATOM,Cosmos
13/01/2022,40.18931198,41.2063446,37.63064194,37.63064194,1745890552,0,0,ATOM,Cosmos
14/01/2022,37.62867355,40.73932648,36.79006958,40.46148682,1624425562,0,0,ATOM,Cosmos
15/01/2022,40.46628571,40.84369659,39.22325897,39.22325897,988922794,0,0,ATOM,Cosmos
16/01/2022,39.21824646,43.72795868,38.98288727,43.60541153,1436950247,0,0,ATOM,Cosmos
17/01/2022,43.612854,44.33217239,38.2584877,39.20908737,1545375630,0,0,ATOM,Cosmos
18/01/2022,39.20672226,40.01865387,36.49232864,38.31423569,1402105545,0,0,ATOM,Cosmos
19/01/2022,38.31592941,38.75289917,35.55472183,37.11527634,1134981357,0,0,ATOM,Cosmos
20/01/2022,37.12473679,42.00951004,37.04050827,39.05818558,1290031111,0,0,ATOM,Cosmos
21/01/2022,39.07262802,40.76854706,32.48249435,34.41797638,2954828732,0,0,ATOM,Cosmos
22/01/2022,34.43950653,34.8355751,27.7498455,29.15039063,2165872016,0,0,ATOM,Cosmos
23/01/2022,29.19174385,34.42604065,29.19174385,34.39685059,2143796616,0,0,ATOM,Cosmos
24/01/2022,34.41779709,36.91653824,30.10612679,35.90670013,3921084163,0,0,ATOM,Cosmos
25/01/2022,35.89569092,37.08580399,35.05751038,35.80028152,2514518995,0,0,ATOM,Cosmos
26/01/2022,35.79180527,35.8638916,31.50787163,32.3450737,2401696392,0,0,ATOM,Cosmos
27/01/2022,32.34038544,32.83559036,28.73824692,30.09217262,1453312448,0,0,ATOM,Cosmos
28/01/2022,30.08312988,30.24093437,27.84511757,29.45788765,1233883437,0,0,ATOM,Cosmos
29/01/2022,29.46138382,30.15426254,28.52446747,29.06510925,891306136,0,0,ATOM,Cosmos
30/01/2022,29.06867027,29.14982224,26.57016182,27.15929413,779886725,0,0,ATOM,Cosmos
31/01/2022,27.16428375,28.86494255,25.64969063,28.13752747,899819138,0,0,ATOM,Cosmos
01/02/2022,28.12899208,29.76689339,27.92954636,28.93615723,918688610,0,0,ATOM,Cosmos
02/02/2022,28.93257523,28.96980095,26.32092667,26.3755722,658502563,0,0,ATOM,Cosmos
03/02/2022,26.36665726,29.66959,25.72122574,29.48150063,1048569003,0,0,ATOM,Cosmos
04/02/2022,29.49036789,31.26313019,28.66743851,31.03297615,1126937840,0,0,ATOM,Cosmos
05/02/2022,31.0373497,32.21426773,30.09376335,30.79896736,829252543,0,0,ATOM,Cosmos
06/02/2022,30.79971123,31.92104721,30.28847885,31.25107956,684648763,0,0,ATOM,Cosmos
07/02/2022,31.25874329,33.07175064,30.56559372,31.67435265,1093242287,0,0,ATOM,Cosmos
08/02/2022,31.68671227,32.56734848,29.80153275,30.4804554,894342029,0,0,ATOM,Cosmos
